"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"JavaScript","https://longwang.ru/useful-articles/mistakes-when-working-china/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/kak-vernut-tovar-v-kitay/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/oplata-tovarov-v-kitae/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/purchases-without-intermediaries/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/kitajskie-internet-magaziny/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/cheeper-shipping-china/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/wholesale-goods-alibaba/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/kak-nachat-biznes-s-kitaem-s-nulya-chast-2/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/posledniye-novosti-iz-kitaya/page/4/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/spring-festival-in-china/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/himicheskaya-promyshlennost-v-kitae/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/aviadostavka-gruzov-iz-kitaya/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/kak-poluchit-gruz-v-terminale-pulkovo/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/page/4/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/worlds-brend-equipment/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/import-of-batteries/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/incorrect-import-calculation/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/payment-methods-china/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/torgovye-ploshadki-kitaya/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/poleznye-sovety-dlya-uspeshnoj-dostavki-iz-kitaya/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/analogi-mirovyh-brendov-v-kitae/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/zashhita-informaczii-ved/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/proslezhivaemost-chestnyj-znak/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/proslezhivaemost-tovarov/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/delayed-cargo-from-china/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/iz-kitaya-mozhet-prijti-povrezhdyonnyj-gruz/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/otkaznye-pisma/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/kak-poluchit-gruz-v-terminale-sheremetevo/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/agent-ved-broker-kitay/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/atlas-copco-innovations/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/tamozhennaya-sertifikacziya/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/logistika-iz-kitaya/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/posledniye-novosti-iz-kitaya/page/8/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/novosti-is-kitaya/keetayiskeeye-bankomati/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/novosti-is-kitaya/https-longwang-ru-alibaba/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/novosti-is-kitaya/spad-proizvodstva-kitaya/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/novosti-is-kitaya/obmyenniyi-kurs-yuanya-upal/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/posledniye-novosti-iz-kitaya/page/7/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/chtoby-ozhidanie-sovpadalo-s-realnostyu-7-prakticheskih-rekomendaczii-dlya-vedeniya-biznesa-s-kitaem-s-nulya/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/posledniye-novosti-iz-kitaya/page/5/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/biznes-s-kitaem-s-nulya-chto-nuzhno-znat-nachinayushhemu-predprinimatelyu/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/stoimost-dostavki-iz-kitaya/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/postavki-danfoss/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/useful-articles/parallelnyj-import-segodnya/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"JavaScript","https://longwang.ru/posledniye-novosti-iz-kitaya/page/6/","https://challenges.cloudflare.com/turnstile/v0/api.js","0","","","302","Found","true","","","Absolute","//body/script[@id='cloudflare-turnstile-js']","","HTML"
"Hyperlink","https://longwang.ru/","https://longwang.ru/supplies-services-china/goods-check-china/","128325","","Проверка товара в Китае","200","OK","true","","","Absolute","//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-7356']/div/a","Navigation","HTML"
"Hyperlink","https://longwang.ru/","https://longwang.ru/supplies-services-china/goods-check-china/","128325","","проверки товаров","200","OK","true","","","Absolute","//body/div/main/section[@class='faq']/div/div/div/div/div[6]/div/p/a","Content","HTML"
"Hyperlink","https://longwang.ru/posledniye-novosti-iz-kitaya/","https://longwang.ru/supplies-services-china/goods-check-china/","128325","","Проверка товара в Китае","200","OK","true","","","Absolute","//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-7356']/div/a","Navigation","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/autsorsing-ved/otkryt-kompaniyu-v-kitae/","https://longwang.ru/supplies-services-china/goods-check-china/","128325","","Проверка товара в Китае","200","OK","true","","","Absolute","//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-7356']/div/a","Navigation","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/","https://longwang.ru/supplies-services-china/goods-check-china/","128325","","Проверка товара в Китае","200","OK","true","","","Absolute","//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-7356']/div/a","Navigation","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/","https://longwang.ru/supplies-services-china/goods-check-china/","128325","","проверки товара","200","OK","true","","","Absolute","//body/div/main/section[@class='faq']/div/div/div/div/div[6]/div/a[2]","Content","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/autsorsing-ved/konsolidacziya-eksporta/","https://longwang.ru/supplies-services-china/goods-check-china/","128325","","Проверка товара в Китае","200","OK","true","","","Absolute","//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-7356']/div/a","Navigation","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/autsorsing-ved/","https://longwang.ru/supplies-services-china/goods-check-china/","128325","","Проверка товара в Китае","200","OK","true","","","Absolute","//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-7356']/div/a","Navigation","HTML"
"Hyperlink","https://longwang.ru/supplies-services-china/autsorsing-ved/","https://longwang.ru/supplies-services-china/goods-check-china/","128325","","проверка товара","200","OK","true","","","Root-Relative","//body/div/main/section[3]/div/ul/li[@class='additionals-outsorcing__item'][4]/a","Content","HTML"
"Hyperlink","https://longwang.ru/projects/sbornye-postavki-dlya-melkogo-opta/","https://longwang.ru/supplies-services-china/goods-check-china/","128325","","Проверка товара в Китае","200","OK","true","","","Absolute","//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-7356']/div/a","Navigation","HTML"
